,id,gender,race,age,path
579,001225,male,Asian,23,001225_male_Asian_23
580,001226,male,Asian,23,001226_male_Asian_23
581,001227,male,Asian,24,001227_male_Asian_24
582,001228,male,Asian,22,001228_male_Asian_22
583,001230,male,Asian,24,001230_male_Asian_24
584,001231,male,Asian,26,001231_male_Asian_26
585,001233,male,Asian,25,001233_male_Asian_25
586,001235,male,Asian,20,001235_male_Asian_20
587,001238,female,Asian,24,001238_female_Asian_24
588,001239,male,Asian,25,001239_male_Asian_25
589,001240,female,Asian,24,001240_female_Asian_24
590,001244,male,Asian,23,001244_male_Asian_23
591,001245,female,Asian,23,001245_female_Asian_23
592,001246,male,Asian,22,001246_male_Asian_22
593,001248,female,Asian,26,001248_female_Asian_26
594,001249,female,Asian,24,001249_female_Asian_24
595,001250,male,Asian,23,001250_male_Asian_23
596,001251,male,Asian,19,001251_male_Asian_19
597,001252,male,Asian,22,001252_male_Asian_22
598,001253,male,Asian,24,001253_male_Asian_24
599,001254,female,Asian,24,001254_female_Asian_24
600,001256,female,Asian,24,001256_female_Asian_24
601,001257,male,Asian,25,001257_male_Asian_25
602,001258,female,Asian,21,001258_female_Asian_21
603,001259,male,Asian,24,001259_male_Asian_24
604,001263,male,Asian,33,001263_male_Asian_33
605,001266,female,Asian,24,001266_female_Asian_24
606,001267,female,Asian,24,001267_female_Asian_24
607,001269,female,Asian,23,001269_female_Asian_23
608,001270,male,Asian,21,001270_male_Asian_21
609,001274,female,Asian,23,001274_female_Asian_23
610,001275,female,Asian,24,001275_female_Asian_24
611,001276,female,Asian,25,001276_female_Asian_25
612,001277,male,Asian,24,001277_male_Asian_24
613,001280,female,Asian,27,001280_female_Asian_27
614,001281,female,Asian,23,001281_female_Asian_23
615,001282,female,Asian,18,001282_female_Asian_18
616,001284,male,Asian,25,001284_male_Asian_25
617,001286,female,Asian,23,001286_female_Asian_23
618,001287,male,Asian,26,001287_male_Asian_26
619,001288,female,Asian,23,001288_female_Asian_23
620,001289,female,Asian,23,001289_female_Asian_23
621,001292,female,Asian,24,001292_female_Asian_24
622,001293,female,Asian,24,001293_female_Asian_24
623,001294,male,Asian,22,001294_male_Asian_22
624,001295,female,Asian,21,001295_female_Asian_21
625,001297,female,Asian,21,001297_female_Asian_21
626,001298,female,Asian,26,001298_female_Asian_26
627,001299,female,Asian,25,001299_female_Asian_25
628,001301,female,Asian,21,001301_female_Asian_21
629,001302,female,Asian,20,001302_female_Asian_20
630,001303,female,Asian,21,001303_female_Asian_21
631,001304,male,Asian,26,001304_male_Asian_26
632,001306,male,Asian,20,001306_male_Asian_20
633,001308,male,Asian,26,001308_male_Asian_26
634,001309,male,Asian,23,001309_male_Asian_23
635,001310,female,Asian,25,001310_female_Asian_25
636,001311,female,Asian,34,001311_female_Asian_34
637,001312,male,Asian,25,001312_male_Asian_25
638,001313,female,Asian,45,001313_female_Asian_45
639,001315,female,Asian,24,001315_female_Asian_24
640,001317,female,Asian,25,001317_female_Asian_25
641,001320,male,Asian,26,001320_male_Asian_26
642,001321,female,Asian,27,001321_female_Asian_27
643,001323,male,Asian,24,001323_male_Asian_24
644,001325,female,Asian,23,001325_female_Asian_23
645,001326,male,Asian,25,001326_male_Asian_25
646,001328,male,Asian,55,001328_male_Asian_55
647,001330,female,Asian,28,001330_female_Asian_28
648,001331,female,Asian,23,001331_female_Asian_23
649,001332,male,Asian,25,001332_male_Asian_25
650,001334,female,Asian,24,001334_female_Asian_24
651,001335,male,Asian,30,001335_male_Asian_30
652,001336,male,Asian,26,001336_male_Asian_26
653,001337,female,Asian,25,001337_female_Asian_25
654,001338,female,Asian,54,001338_female_Asian_54
655,001339,female,Asian,26,001339_female_Asian_26
656,001340,male,Asian,23,001340_male_Asian_23
657,001341,male,Asian,58,001341_male_Asian_58
658,001347,female,Asian,22,001347_female_Asian_22
659,001348,female,Asian,22,001348_female_Asian_22
660,001351,male,Asian,24,001351_male_Asian_24
661,001352,female,Asian,18,001352_female_Asian_18
662,001354,male,Asian,27,001354_male_Asian_27
663,001355,female,Asian,22,001355_female_Asian_22
664,001356,male,Asian,23,001356_male_Asian_23
665,001357,female,Asian,25,001357_female_Asian_25
666,001358,female,Asian,29,001358_female_Asian_29
667,001359,male,Asian,26,001359_male_Asian_26
668,001359-1,female,Asian,24,001359-1_female_Asian_24
669,001360,male,Asian,26,001360_male_Asian_26
670,001362,female,Asian,28,001362_female_Asian_28
671,001363,female,Asian,60,001363_female_Asian_60
672,001364,male,Asian,28,001364_male_Asian_28
673,001366,male,Asian,24,001366_male_Asian_24
674,001367,male,Asian,21,001367_male_Asian_21
675,001368,female,Asian,22,001368_female_Asian_22
676,001373,male,Asian,23,001373_male_Asian_23
677,001376,female,Asian,58,001376_female_Asian_58
678,001378,female,Asian,55,001378_female_Asian_55
679,001381,male,Asian,23,001381_male_Asian_23
680,001382,female,Asian,60,001382_female_Asian_60
681,001384,female,Asian,22,001384_female_Asian_22
682,001386,female,Asian,20,001386_female_Asian_20
683,001387,female,Asian,21,001387_female_Asian_21
684,001388,male,Asian,21,001388_male_Asian_21
685,001389,male,Asian,21,001389_male_Asian_21
686,001390,male,Asian,56,001390_male_Asian_56
687,001393,male,Asian,24,001393_male_Asian_24
688,001394,male,Asian,25,001394_male_Asian_25
689,001395,male,Asian,59,001395_male_Asian_59
690,001396,male,Asian,45,001396_male_Asian_45
691,001401,male,Asian,48,001401_male_Asian_48
692,001403,male,Asian,18,001403_male_Asian_18
693,001405,male,Asian,55,001405_male_Asian_55
694,001406,male,Asian,57,001406_male_Asian_57
695,001407,male,Asian,43,001407_male_Asian_43
696,001409,male,Asian,41,001409_male_Asian_41
697,001411,male,Asian,26,001411_male_Asian_26
698,001412,male,Asian,50,001412_male_Asian_50
699,001413,male,Asian,57,001413_male_Asian_57
700,001417,male,Asian,58,001417_male_Asian_58
701,001418,male,Asian,59,001418_male_Asian_59
702,001419,male,Asian,59,001419_male_Asian_59
703,001420,male,Asian,49,001420_male_Asian_49
704,001422,male,Asian,58,001422_male_Asian_58
705,001423,male,Asian,53,001423_male_Asian_53
706,001424,male,Asian,55,001424_male_Asian_55
707,001430,male,Asian,52,001430_male_Asian_52
708,001432,male,Asian,53,001432_male_Asian_53
709,001433,male,Asian,52,001433_male_Asian_52
710,001436,male,Asian,57,001436_male_Asian_57
711,001439,male,Asian,58,001439_male_Asian_58
712,001441,female,Asian,54,001441_female_Asian_54
713,001442,female,Asian,43,001442_female_Asian_43
714,001443,female,Asian,45,001443_female_Asian_45
715,001444,male,Asian,60,001444_male_Asian_60
716,001445,male,Asian,57,001445_male_Asian_57
717,001449,female,Asian,51,001449_female_Asian_51
718,001450,female,Asian,50,001450_female_Asian_50
719,001451,female,Asian,52,001451_female_Asian_52
720,001452,male,Asian,56,001452_male_Asian_56
721,001453,male,Asian,56,001453_male_Asian_56
722,001454,female,Asian,49,001454_female_Asian_49
723,001455,female,Asian,60,001455_female_Asian_60
724,001456,male,Asian,57,001456_male_Asian_57
725,001457,male,Asian,59,001457_male_Asian_59
726,001458,female,Asian,58,001458_female_Asian_58
727,001459,female,Asian,60,001459_female_Asian_60
728,001460,female,Asian,58,001460_female_Asian_58
729,001461,female,Asian,50,001461_female_Asian_50
730,001462,male,Asian,56,001462_male_Asian_56
731,001464,male,Asian,60,001464_male_Asian_60
732,001464-1,female,Asian,56,001464-1_female_Asian_56
733,001467,female,Asian,53,001467_female_Asian_53
734,001468,female,Asian,60,001468_female_Asian_60
735,001470,male,Asian,59,001470_male_Asian_59
736,001471,female,Asian,60,001471_female_Asian_60
737,001472,female,Asian,60,001472_female_Asian_60
738,001473,female,Asian,51,001473_female_Asian_51
739,001475,female,Asian,60,001475_female_Asian_60
740,001476,male,Asian,58,001476_male_Asian_58
741,001477,male,Asian,57,001477_male_Asian_57
742,001479,female,Asian,57,001479_female_Asian_57
743,001480,female,Asian,60,001480_female_Asian_60
744,001481,male,Asian,55,001481_male_Asian_55
745,001482,female,Asian,60,001482_female_Asian_60
746,001484,male,Asian,57,001484_male_Asian_57
747,001485,female,Asian,52,001485_female_Asian_52
748,001486,female,Asian,60,001486_female_Asian_60
749,001487,female,Asian,60,001487_female_Asian_60
750,001488,female,Asian,57,001488_female_Asian_57
751,001489,male,Asian,55,001489_male_Asian_55
752,001490,female,Asian,59,001490_female_Asian_59
753,001491,male,Asian,25,001491_male_Asian_25
754,001492,female,Asian,58,001492_female_Asian_58
755,001492-1,female,Asian,22,001492-1_female_Asian_22
756,001493-1,male,Asian,23,001493-1_male_Asian_23
757,001494,male,Asian,60,001494_male_Asian_60
758,001494-1,female,Asian,23,001494-1_female_Asian_23
759,001495-1,male,Asian,21,001495-1_male_Asian_21
760,001496,male,Asian,55,001496_male_Asian_55
761,001496-1,male,Asian,21,001496-1_male_Asian_21
762,001497,male,Asian,60,001497_male_Asian_60
763,001498,female,Asian,59,001498_female_Asian_59
764,001498-1,female,Asian,23,001498-1_male_Asian_23
765,001499,female,Asian,23,001499_female_Asian_23
766,001501,male,Asian,18,001501_male_Asian_18
767,001502,female,Asian,18,001502_female_Asian_18
768,001503,male,Asian,27,001503_male_Asian_27
769,001504,female,Asian,56,001504_female_Asian_56
770,001505,female,Asian,24,001505_female_Asian_24
771,001506,female,Asian,53,001506_female_Asian_53
772,001508,male,Asian,18,001508_male_Asian_18
773,001509,female,Asian,60,001509_female_Asian_60
774,001510,female,Asian,18,001510_female_Asian_18
775,001511,female,Asian,20,001511_female_Asian_20
776,001512,female,Asian,18,001512_female_Asian_18
777,001513,male,Asian,22,001513_male_Asian_22
778,001514,female,Asian,22,001514_female_Asian_22
779,001515,female,Asian,56,001515_female_Asian_56
780,001516,female,Asian,57,001516_female_Asian_57
781,001517,female,Asian,60,001517_female_Asian_60
782,001517-1,female,Asian,23,001517-1_female_Asian_23
783,001518,male,Asian,60,001518_male_Asian_60
784,001519,female,Asian,54,001519_female_Asian_54
785,001520,female,Asian,47,001520_female_Asian_47
786,001522,female,Asian,26,001522_female_Asian_26
787,001523,male,Asian,28,001523_male_Asian_28
788,001524,female,Asian,25,001524_female_Asian_25
789,001525,female,Asian,60,001525_female_Asian_60
790,001526,female,Asian,24,001526_female_Asian_24
791,001527,female,Asian,60,001527_female_Asian_60
792,001528,female,Asian,34,001528_female_Asian_34
793,001529,female,Asian,25,001529_female_Asian_25
794,001530,female,Asian,22,001530_female_Asian_22
795,001531,female,Asian,26,001531_female_Asian_26
796,001533,male,Asian,59,001533_male_Asian_59
797,001534,male,Asian,20,001534_male_Asian_20
798,001535,female,Asian,18,001535_female_Asian_18
799,001536,male,Asian,56,001536_male_Asian_56
800,001537,male,Asian,60,001537_male_Asian_60
801,001538,male,Asian,55,001538_male_Asian_55
802,001539,female,Asian,28,001539_female_Asian_28
803,001540,male,Asian,60,001540_male_Asian_60
804,001541,female,Asian,23,001541_female_Asian_23
805,001542,female,Asian,25,001542_female_Asian_25
806,001543,female,Asian,60,001543_female_Asian_60
807,001544,female,Asian,25,001544_female_Asian_25
808,001545,female,Asian,24,001545_female_Asian_24
809,001546,male,Asian,26,001546_male_Asian_26
810,001547,female,Asian,25,001547_female_Asian_25
811,001548,female,Asian,24,001548_female_Asian_24
812,001549,female,Asian,60,001549_female_Asian_60
813,001550,male,Asian,28,001550_male_Asian_28
814,001554,female,Asian,27,001554_female_Asian_27
815,001555,female,Asian,59,001555_female_Asian_59
816,001556,female,Asian,60,001556_female_Asian_60
817,001557,female,Asian,23,001557_female_Asian_23
818,001558,female,Asian,57,001558_female_Asian_57
819,001560,female,Asian,58,001560_female_Asian_58
820,001561,male,Asian,20,001561_male_Asian_20
821,001562,female,Asian,18,001562_female_Asian_18
822,001563,female,Asian,55,001563_female_Asian_55
823,001564,male,Asian,22,001564_male_Asian_22
824,001565,male,Asian,60,001565_male_Asian_60
825,001566,female,Asian,26,001566_female_Asian_26
826,001567,male,Asian,56,001567_male_Asian_56
827,001568,male,Asian,60,001568_male_Asian_60
828,001570,male,Asian,60,001570_male_Asian_60
829,001572,female,Asian,26,001572_female_Asian_26
830,001573,female,Asian,34,001573_female_Asian_34
831,001574,female,Asian,34,001574_female_Asian_34
832,001575,female,Asian,30,001575_female_Asian_30
833,001576,female,Asian,24,001576_female_Asian_24
834,001577,female,Asian,25,001577_female_Asian_25
835,001578,male,Asian,56,001578_male_Asian_56
836,001581,female,Asian,60,001581_female_Asian_60
837,001582,female,Asian,59,001582_female_Asian_59
838,001583,female,Asian,27,001583_female_Asian_27
839,001583-1,female,Asian,19,001583-1_female_Asian_19
840,001585,female,Asian,57,001585_female_Asian_57
841,001586,female,Asian,18,001586_female_Asian_18
842,001587,female,Asian,20,001587_female_Asian_20
843,001588,female,Asian,18,001588_female_Asian_18
844,001589,male,Asian,24,001589_male_Asian_24
845,001590,female,Asian,18,001590_female_Asian_18
846,001591,female,Asian,56,001591_female_Asian_56
847,001592,male,Asian,59,001592_male_Asian_59
848,001593,female,Asian,60,001593_female_Asian_60
849,001594,male,Asian,58,001594_male_Asian_58
850,001595,male,Asian,57,001595_male_Asian_57
851,001596,male,Asian,26,001596_male_Asian_26
852,001597,male,Asian,60,001597_male_Asian_60
853,001598,female,Asian,60,001598_female_Asian_60
854,001599,male,Asian,24,001599_male_Asian_24
855,001600,male,Asian,23,001600_male_Asian_23
856,001601,female,Asian,50,001601_female_Asian_50
857,001603,male,Asian,23,001603_male_Asian_23
858,001604,male,Asian,24,001604_male_Asian_24
859,001606,female,Asian,24,001606_female_Asian_24
860,001607,female,Asian,18,001607_female_Asian_18
861,001608,female,Asian,19,001608_female_Asian_19
862,001610,female,Asian,20,001610_female_Asian_20
863,001611,male,Asian,23,001611_male_Asian_23
864,001612,female,Asian,23,001612_female_Asian_23
865,001614,female,Asian,44,001614_female_Asian_44
866,001615,female,Asian,18,001615_female_Asian_18
867,001616,female,Asian,40,001616_female_Asian_40
868,001617,female,Asian,37,001617_female_Asian_37
869,001619,female,Asian,19,001619_female_Asian_19
870,001620,male,Asian,45,001620_male_Asian_45
871,001621,female,Asian,34,001621_female_Asian_34
872,001622,female,Asian,40,001622_female_Asian_40
873,001623,female,Asian,19,001623_female_Asian_19
874,001624,female,Asian,23,001624_female_Asian_23
875,001625,male,Asian,60,001625_male_Asian_60
876,001626,female,Asian,58,001626_female_Asian_58
877,001628,female,Asian,55,001628_female_Asian_55
878,001629,female,Asian,42,001629_female_Asian_42
879,001630-1,female,Asian,34,001630-1_female_Asian_34
880,001631,female,Asian,58,001631_female_Asian_58
881,001632,female,Asian,58,001632_female_Asian_58
882,001633,female,Asian,58,001633_female_Asian_58
883,001635,male,Asian,45,001635_male_Asian_45
884,001636,male,Asian,28,001636_male_Asian_28
885,001637,female,Asian,34,001637_female_Asian_34
886,001638,male,Asian,35,001638_male_Asian_35
887,001639,male,Asian,18,001639_male_Asian_18
888,001640,male,Asian,18,001640_male_Asian_18
889,001641,male,Asian,18,001641_male_Asian_18
890,001643,female,Asian,21,001643_female_Asian_21
891,001644,male,Asian,22,001644_male_Asian_22
892,001645-1,female,Asian,26,001645-1_female_Asian_26
893,001646,female,Asian,22,001646_female_Asian_22
894,001647,male,Asian,46,001647_male_Asian_46
895,001647-1,female,Asian,56,001647-1_female_Asian_56
896,001648,male,Asian,50,001648_male_Asian_50
897,001649,female,Asian,44,001649_female_Asian_44
898,001650,female,Asian,49,001650_female_Asian_49
899,001652,female,Asian,35,001652_female_Asian_35
900,001653,female,Asian,36,001653_female_Asian_36
901,001655,female,Asian,58,001655_female_Asian_58
902,001656,female,Asian,60,001656_female_Asian_60
903,001657,female,Asian,18,001657_female_Asian_18
904,001658,female,Asian,19,001658_female_Asian_19
905,001659,male,Asian,23,001659_male_Asian_23
906,001660,female,Asian,18,001660_female_Asian_18
907,001661,female,Asian,45,001661_female_Asian_45
908,001662,female,Asian,30,001662_female_Asian_30
909,001663,male,Asian,23,001663_male_Asian_23
910,001664,female,Asian,51,001664_female_Asian_51
911,001665,male,Asian,22,001665_male_Asian_22
912,001666,female,Asian,45,001666_female_Asian_45
913,001667,female,Asian,45,001667_female_Asian_45
914,001668,female,Asian,48,001668_female_Asian_48
915,001669,male,Asian,52,001669_male_Asian_52
916,001700,male,Asian,33,001700_male_Asian_33
917,001702,female,Asian,24,001702_female_Asian_24
918,001703,male,Asian,49,001703_male_Asian_49
919,001704,male,Asian,51,001704_male_Asian_51
920,001705,male,Asian,37,001705_male_Asian_37
921,001707,female,Asian,56,001707_female_Asian_56
922,001708,female,Asian,55,001708_female_Asian_55
923,001709,female,Asian,46,001709_female_Asian_46
924,001710,male,Asian,58,001710_male_Asian_58
925,001712,female,Asian,56,001712_female_Asian_56
926,001713,female,Asian,53,001713_female_Asian_53
927,001714,female,Asian,35,001714_female_Asian_35
928,001715,male,Asian,43,001715_male_Asian_43
929,001716,male,Asian,27,001716_male_Asian_27
930,001717,male,Asian,56,001717_male_Asian_56
931,001718,male,Asian,55,001718_male_Asian_55
932,001719,female,Asian,50,001719_female_Asian_50
933,001720,female,Asian,18,001720_female_Asian_18
934,001721,female,Asian,35,001721_female_Asian_35
935,001722,male,Asian,30,001722_male_Asian_30
936,001723,female,Asian,35,001723_female_Asian_35
937,001724,female,Asian,22,001724_female_Asian_22
938,001725,female,Asian,25,001725_female_Asian_25
939,001726,male,Asian,26,001726_male_Asian_26
940,001727,male,Asian,28,001727_male_Asian_28
941,001728,female,Asian,38,001728_female_Asian_38
942,001729,male,Asian,51,001729_male_Asian_51
943,001730,female,Asian,22,001730_female_Asian_22
944,001734,male,Asian,23,001734_male_Asian_23
945,001735,male,Asian,53,001735_male_Asian_53
946,001736,female,Asian,36,001736_female_Asian_36
947,001737,male,Asian,18,001737_male_Asian_18
948,001738,female,Asian,26,001738_female_Asian_26
949,001739,male,Asian,29,001739_male_Asian_29
950,001740,female,Asian,50,001740_female_Asian_50
951,001741,female,Asian,44,001741_female_Asian_44
952,001742,female,Asian,43,001742_female_Asian_43
953,001743,female,Asian,48,001743_female_Asian_48
954,001744,female,Asian,46,001744_female_Asian_46
955,001745,female,Asian,47,001745_female_Asian_47
956,001747,male,Asian,49,001747_male_Asian_49
957,001748,female,Asian,47,001748_female_Asian_47
958,001749,female,Asian,39,001749_female_Asian_39
959,001750,female,Asian,50,001750_female_Asian_50
960,001751,male,Asian,51,001751_male_Asian_51
961,001752,male,Asian,53,001752_male_Asian_53
962,001754,female,Asian,43,001754_female_Asian_43
963,001755,male,Asian,38,001755_male_Asian_38
964,001756,male,Asian,59,001756_male_Asian_59
965,001757,female,Asian,45,001757_female_Asian_45
966,001758,male,Asian,55,001758_male_Asian_55
967,001759,female,Asian,46,001759_female_Asian_46
968,001760,female,Asian,50,001760_female_Asian_50
969,001761,male,Asian,44,001761_male_Asian_44
970,001762,male,Asian,40,001762_male_Asian_40
971,001763,female,Asian,42,001763_female_Asian_42
972,001765,male,Asian,58,001765_male_Asian_58
973,001766,female,Asian,53,001766_female_Asian_53
974,001767,female,Asian,50,001767_female_Asian_50
975,001769,male,Asian,51,001769_male_Asian_51
976,001770,female,Asian,47,001770_female_Asian_47
977,001771,female,Asian,54,001771_female_Asian_54
978,001772,male,Asian,57,001772_male_Asian_57
979,001773,female,Asian,56,001773_female_Asian_56
980,001774,female,Asian,58,001774_female_Asian_58
981,001774-1,female,Asian,52,001774-1_female_Asian_52
982,001774-2,male,Asian,52,001774-2_male_Asian_52
983,001775,male,Asian,58,001775_male_Asian_58
984,001775-1,female,Asian,50,001775-1_female_Asian_50
985,001776,male,Asian,54,001776_male_Asian_54
986,001777,female,Asian,58,001777_female_Asian_58
987,001779,female,Asian,53,001779_female_Asian_53
988,001780,female,Asian,54,001780_female_Asian_54
989,001781,female,Asian,53,001781_female_Asian_53
990,001783,female,Asian,42,001783_female_Asian_42
991,001785,male,Asian,26,001785_male_Asian_26
992,001786,male,Asian,28,001786_male_Asian_28
993,001787,female,Asian,26,001787_female_Asian_26
994,001788,male,Asian,28,001788_male_Asian_28
995,001790,female,Asian,50,001790_female_Asian_50
996,001791,male,Asian,24,001791_male_Asian_24
997,001792,male,Asian,26,001792_male_Asian_26
998,001793,female,Asian,25,001793_female_Asian_25
999,001794,female,Asian,53,001794_female_Asian_53
1000,001795,male,Asian,27,001795_male_Asian_27
1001,001796,female,Asian,23,001796_female_Asian_23
1002,001798,male,Asian,23,001798_male_Asian_23
1003,001799,female,Asian,25,001799_female_Asian_25
1004,001800,female,Asian,54,001800_female_Asian_54
1005,001803,female,Asian,27,001803_female_Asian_27
1006,001804,female,Asian,23,001804_female_Asian_23
1007,001806,female,Asian,23,001806_female_Asian_23
1008,001808,male,Asian,55,001808_male_Asian_55
1009,001809,male,Asian,24,001809_male_Asian_24
1010,001810,male,Asian,56,001810_male_Asian_56
1011,001812,male,Asian,21,001812_male_Asian_21
1012,001813,male,Asian,55,001813_male_Asian_55
1013,001815,male,Asian,26,001815_male_Asian_26
1014,001817,male,Asian,23,001817_male_Asian_23
1015,001820,female,Asian,22,001820_female_Asian_22
1016,001821,female,Asian,36,001821_female_Asian_36
1017,001822,female,Asian,18,001822_female_Asian_18
1018,001825,female,Asian,21,001825_female_Asian_21
1019,001826,female,Asian,25,001826_female_Asian_25
1020,001827,male,Asian,18,001827_male_Asian_18
1021,001829,male,Asian,24,001829_male_Asian_24
1022,001830,male,Asian,24,001830_male_Asian_24
1023,001836,female,Asian,24,001836_female_Asian_24
1024,001839,male,Asian,26,001839_male_Asian_26
1025,001840,male,Asian,23,001840_male_Asian_23
1026,001840-1,male,Asian,22,001840-1_male_Asian_22
1027,001841,female,Asian,40,001841_female_Asian_40
1028,001842,male,Asian,23,001842_male_Asian_23
1029,001843,male,Asian,19,001843_male_Asian_19
1030,001851,male,Asian,25,001851_male_Asian_25
1031,001852,male,Asian,48,001852_male_Asian_48
1032,001855,female,Asian,24,001855_female_Asian_24
1033,001864,female,Asian,26,001864_female_Asian_26
1034,001868,female,Asian,52,001868_female_Asian_52
1035,001879,female,Asian,54,001879_female_Asian_54
1036,001881,female,Asian,50,001881_female_Asian_50
1037,001882,female,Asian,52,001882_female_Asian_52
1038,001883,female,Asian,49,001883_female_Asian_49
1039,001892,female,Asian,52,001892_female_Asian_52
1040,001894,female,Asian,54,001894_female_Asian_54
1041,001895,female,Asian,60,001895_female_Asian_60
1042,001899,male,Asian,50,001899_male_Asian_50
1043,001900,female,Asian,60,001900_female_Asian_60
1044,001903,female,Asian,60,001903_female_Asian_60
1045,001904,male,Asian,59,001904_male_Asian_59
1046,001905,female,Asian,52,001905_female_Asian_52
1047,001906,female,Asian,50,001906_female_Asian_50
1048,001908,female,Asian,53,001908_female_Asian_53
1049,001910,female,Asian,60,001910_female_Asian_60
1050,001917,male,Asian,53,001917_male_Asian_53
1051,001918,male,Asian,50,001918_male_Asian_50
1052,001919,female,Asian,53,001919_female_Asian_53
1053,001920,female,Asian,60,001920_female_Asian_60
1054,001922,male,Asian,42,001922_male_Asian_42
1055,001925,female,Asian,50,001925_female_Asian_50
1056,001926,female,Asian,50,001926_female_Asian_50
1057,001970,male,Asian,21,001970_male_Asian_21
1058,001971,male,Asian,21,001971_male_Asian_21
1059,001972,female,Asian,53,001972_female_Asian_53
1060,001973,female,Asian,56,001973_female_Asian_56
1061,001975,female,Asian,57,001975_female_Asian_57
1062,001979,female,Asian,29,001979_female_Asian_29
1063,001984,female,Asian,33,001984_female_Asian_33
1064,001985,female,Asian,34,001985_female_Asian_34
1065,001986,female,Asian,56,001986_female_Asian_56
1066,001987,female,Asian,48,001987_female_Asian_48
1067,001988,male,Asian,35,001988_male_Asian_35
1068,001989,male,Asian,50,001989_male_Asian_50
1069,001990,male,Asian,35,001990_male_Asian_35
1070,002826,male,Asian,20,002826_male_Asian_20
1071,003001,female,Asian,19,003001_female_Asian_19
1072,003002,female,Asian,20,003002_female_Asian_20
1073,003003,female,Asian,18,003003_female_Asian_18
1074,003004,female,Asian,19,003004_female_Asian_19
1075,003005,female,Asian,20,003005_female_Asian_20
1076,003006,female,Asian,19,003006_female_Asian_19
1077,003007,female,Asian,19,003007_female_Asian_19
1078,003009,female,Asian,20,003009_female_Asian_20
1079,003010,female,Asian,20,003010_female_Asian_20
1080,003011,female,Asian,19,003011_female_Asian_19
1081,003012,female,Asian,18,003012_female_Asian_18
1082,003013,female,Asian,19,003013_female_Asian_19
1083,003014,female,Asian,20,003014_female_Asian_20
1084,003015,female,Asian,19,003015_female_Asian_19
1085,003017,female,Asian,19,003017_female_Asian_19
1086,003019,female,Asian,19,003019_female_Asian_19
1087,003020,female,Asian,19,003020_female_Asian_19
1088,003021,female,Asian,20,003021_female_Asian_20
1089,003022,female,Asian,19,003022_female_Asian_19
1090,003023,female,Asian,20,003023_female_Asian_20
1091,003024,female,Asian,20,003024_female_Asian_20
1092,003026,female,Asian,20,003026_female_Asian_20
1093,003028,female,Asian,20,003028_female_Asian_20
1094,003029,female,Asian,20,003029_female_Asian_20
1095,003031,female,Asian,19,003031_female_Asian_19
1096,003032,female,Asian,20,003032_female_Asian_20
1097,003033,female,Asian,19,003033_female_Asian_19
1098,003034,female,Asian,20,003034_female_Asian_20
1099,003035,female,Asian,20,003035_female_Asian_20
1100,003036,female,Asian,19,003036_female_Asian_19
1101,003037,female,Asian,19,003037_female_Asian_19
1102,003038,female,Asian,20,003038_female_Asian_20
1103,003039,female,Asian,19,003039_female_Asian_19
1104,003041,female,Asian,20,003041_female_Asian_20
1105,003042,female,Asian,20,003042_female_Asian_20
1106,003044,female,Asian,20,003044_female_Asian_20
1107,003046,female,Asian,20,003046_female_Asian_20
1108,003047,female,Asian,20,003047_female_Asian_20
1109,003048,female,Asian,19,003048_female_Asian_19
1110,003049,female,Asian,20,003049_female_Asian_20
1111,003050,female,Asian,20,003050_female_Asian_20
1112,003051,female,Asian,20,003051_female_Asian_20
1113,003052,female,Asian,19,003052_female_Asian_19
1114,003053,female,Asian,20,003053_female_Asian_20
1115,003054,female,Asian,19,003054_female_Asian_19
1116,003055,female,Asian,20,003055_female_Asian_20
1117,003056,female,Asian,20,003056_female_Asian_20
1118,003057,female,Asian,19,003057_female_Asian_19
1119,003058,female,Asian,20,003058_female_Asian_20
1120,003059,female,Asian,19,003059_female_Asian_19
1121,003060,female,Asian,19,003060_female_Asian_19
1122,003061,female,Asian,20,003061_female_Asian_20
1123,003062,female,Asian,20,003062_female_Asian_20
1124,003063,female,Asian,19,003063_female_Asian_19
1125,003064,female,Asian,20,003064_female_Asian_20
1126,003066,female,Asian,19,003066_female_Asian_19
1127,003068,female,Asian,20,003068_female_Asian_20
1128,003069,female,Asian,19,003069_female_Asian_19
1129,003070,female,Asian,20,003070_female_Asian_20
1130,003071,female,Asian,20,003071_female_Asian_20
1131,003073,female,Asian,19,003073_female_Asian_19
1132,003074,female,Asian,19,003074_female_Asian_19
1133,003078,female,Asian,20,003078_female_Asian_20
1134,003079,female,Asian,19,003079_female_Asian_19
1135,003080,female,Asian,19,003080_female_Asian_19
1136,003081,female,Asian,20,003081_female_Asian_20
1137,003082,female,Asian,19,003082_female_Asian_19
1138,003084,female,Asian,19,003084_female_Asian_19
1139,003085,female,Asian,20,003085_female_Asian_20
1140,003087,female,Asian,19,003087_female_Asian_19
1141,003088,female,Asian,19,003088_female_Asian_19
1142,003090,female,Asian,19,003090_female_Asian_19
1143,003092,female,Asian,20,003092_female_Asian_20
1144,003093,female,Asian,19,003093_female_Asian_19
1145,003094,female,Asian,20,003094_female_Asian_20
1146,003095,female,Asian,20,003095_female_Asian_20
1147,003096,female,Asian,19,003096_female_Asian_19
1148,003097,female,Asian,20,003097_female_Asian_20
1149,003099,female,Asian,20,003099_female_Asian_20
1150,003100,female,Asian,20,003100_female_Asian_20
1151,003101,female,Asian,18,003101_female_Asian_18
